donor_id	date	volunteer_ids	recipient_ids	part_food_types	part_weights	transport	scale
2	5/23/13	297	28	Produce:	120.0:	Bike	
72	5/23/13			Produce:Baked Goods	65.0:5.0	Car	
27	5/23/13	256	18	Baked Goods	15	Foot	
6	5/24/13	116	7	Produce:Baked Goods:	0.0:0.0:		
1	5/24/13	408	20	Produce:	143.0:	Bike	
6	5/24/13	281	15	Produce:Baked Goods	100.0:82.0	Bike	
4	5/24/13	279	20	Produce:	35.0:	Bike	
74	5/24/13	211	8	Produce:	105.0:	Bike	
25	5/24/13	129	22	Baked Goods:	0.0:		
27	5/24/13	67	20	Baked Goods:	30.0:	Bike	
3	5/24/13	31	14	Produce:	69.6:		
6	5/24/13	275	26	Produce:Baked Goods:	90.0:0.0:	Bike	
24	5/24/13	129	22	Fresh Prepared Food:	0.0:		
2	5/24/13	21	8	Produce	20	Bike	
122	5/24/13	275	26	Produce:Fresh Prepared Food:Dairy:	35.0:::	Bike	
1	5/24/13	62		Baked Goods:	25.0:	Bike	
72	5/25/13	416	26	Produce	95	Bike	
6	5/25/13	65	30	Produce::	::		
6	5/25/13	163	8	Produce:Produce:Baked Goods	15.0::	Bike	
33	5/25/13	67		Produce:Baked Goods	30.0:35.0		
74	5/25/13	294	18	Produce	20	Bike	
25	5/25/13	102	29	Baked Goods:	0.0:		
76	5/25/13	65	28	Frozen Prepared Food:	40.0:	Bike	
2	5/25/13	101	29	Produce:	200.0:	Car	
72	5/25/13	62	26	Produce:Baked Goods:	185.0:30.0:	Bike	
3	5/25/13	394		Produce:	75.0:	Bike	
24	5/25/13	326	28	Fresh Prepared Food:	4.0:	Bike	
6	5/25/13	326	28	Produce:Baked Goods:	0.0:0.0:	Bike	
55	5/25/13	416		Produce:Produce	:50.0	Bike	
6	5/25/13	141		Produce:Baked Goods:	25.0:42.0:	Bike	
4	5/25/13	29	22	Produce::	0.0::		
1	5/25/13	139	30	Produce::	130.0::	Bike	
1	5/25/13	139	30	Produce:Baked Goods:::	130.0:0.0:::	Bike	
4	5/26/13	260	20	Produce:	25.0:	Bike	
74	5/26/13	62		Produce:	:		
72	5/26/13	409	20	Produce:Baked Goods:	189.0:20.0:	Bike	
25	5/26/13	286	11	Baked Goods:	6.0:	Bike	
1	5/26/13	13	8	Produce:Baked Goods:	110.0:10.0:	Bike	
3	5/26/13	52	9	Produce:	152.0:	Bike	
6	5/26/13	65	20	Produce:Baked Goods::::	20.0:60.0::::	Car	
1	5/27/13	316	28	Produce:Baked Goods:	::		
122	5/27/13	348	28	Produce:Fresh Prepared Food:Dairy:	:::		
6	5/27/13	348	28	Produce:Baked Goods:	::		
6	5/27/13	350	20	Produce:Baked Goods:	0.0:0.0:	Bike	
25	5/27/13	40	28	Baked Goods:	8.0:		
69	5/27/13	40	28	Produce:	11.5:		
74	5/27/13	272	15	Produce:	0.0:		
3	5/27/13	41	66	Produce:	0.0:		
2	5/27/13	349	15	Produce:	0.0:		
4	5/27/13	411	11	Produce::	0.0::		
6	5/28/13	46	15	Produce:Baked Goods:	0.0:0.0:		
74	5/28/13	356	15	Produce:	10.0:	Bike	
6	5/28/13	68	28	Produce:Baked Goods:	::		
72	5/28/13	411	44	Produce::	31.0::	Bike	
3	5/28/13	67	66	Produce:	150.0:	Bike	
1	5/28/13	42	18	Produce:Baked Goods:	250.0:30.0:	Bike	
4	5/28/13	264	10	Produce:Baked Goods	30.0:5.0	Bike	
76	5/28/13	274	28	Frozen Prepared Food:	0.0:		
2	5/28/13	411	35	Produce:	125.0:	Bike	
1	5/29/13	293		Produce:Baked Goods:	60.0:25.0:	Car	
122	5/29/13	348	7	Produce:Fresh Prepared Food:Dairy:	0.0:0.0:0.0:		
6	5/29/13	348	7	Produce:Baked Goods:	82.0:84.0:		
6	5/29/13	326	10	Produce:Baked Goods:	:8.0:	Bike	
43	5/29/13	48	28	Frozen Prepared Food::	30.0::	Car	
3	5/29/13	52	14	Produce:	37.0:	Bike	
74	5/29/13	148	15	Produce:	11.0:	Bike	
4	5/29/13	411	37	Produce:	0.0:		
2	5/29/13	345	7	Produce	50	Bike	
25	5/29/13	53	39	Baked Goods	5	Bike	
69	5/29/13	53	39	Produce	0		
2	5/30/13	65	26	Produce:Baked Goods	150.0:50.0	Bike	
1	5/30/13	58	41	Produce:Baked Goods:	100.0:15.0:	Bike	
72	5/30/13	65	26	Produce:Baked Goods::	20.0:30.0::	Bike	
6	5/30/13	116	63	Produce:Baked Goods:	100.0:0.0:	Bike	
3	5/30/13	336	14	Produce:	0.0:		
74	5/30/13	274	63	Produce:	20.0:		
6	5/30/13	289	7	Produce:Baked Goods:	105.0:0.0:	Bike	
4	5/30/13	32	10	Produce:	0.0:		
2	5/30/13	57	28	Produce:	275.0:	Car	
27	5/30/13	256	18	Baked Goods	30	Foot	
74	5/31/13	423	8	Produce:	16.0:	Car	
6	5/31/13	30	7	Produce:Baked Goods:	0.0:80.0:	Bike	
3	5/31/13	31	14	Produce	0		
4	5/31/13	279	20	Produce:	130.0:	Bike	
1	5/31/13	408	20	Produce:Baked Goods	68.0:15.0	Bike	
24	5/31/13	129	22	Fresh Prepared Food:	:		
25	5/31/13	129	22	Baked Goods:	:		
2	5/31/13	21	8	Produce	0	Bike	
6	5/31/13	281	15	Produce:	0.0:		
6	5/31/13	275	26	Produce:Baked Goods:	90.0:30.0:	Bike	
122	5/31/13	275	26	Produce:Fresh Prepared Food:Dairy:	5.0:0.0:0.0:	Bike	
27	5/31/13	41	20	Baked Goods:	0.0:		
74	5/31/13	423	8	Produce	35	Car	
6	6/1/13	416	30	Produce::	::		
6	6/1/13	275	8	Produce:Baked Goods:	::		
74	6/1/13	416		Produce::	::		
55	6/1/13	68	18	Produce:::	:::		
3	6/1/13	394	66	Produce:	227.0:	Car	
2	6/1/13	101	29	Produce:	168.0:	Bike	
24	6/1/13	28	28	Fresh Prepared Food:	0.0:	Bike	
6	6/1/13	28	28	Produce:Baked Goods:	70.0:0.0:	Car	
72	6/1/13	62	26	Produce:Baked Goods:	195.0:25.0:	Bike	
76	6/1/13	62	28	Frozen Prepared Food:	:		
33	6/1/13	32		Produce:	:		
4	6/1/13	29	22	Produce:Baked Goods:Baked Goods	70.0:45.0:45.0	Bike	
25	6/1/13	102	29	Baked Goods:	0.0:		
33	6/1/13	41	20	Produce	50		
6	6/1/13	141		Produce:Baked Goods:	0.0:0.0:	Bike	
1	6/1/13	68	26	Produce:Baked Goods:	40.0:160.0:	Bike	
55	6/1/13	65	18	Produce	60	Bike	
6	6/2/13	41	20	Produce:Baked Goods:	:0.0:		
74	6/2/13	416	18	Produce:	:		
3	6/2/13	52	9	Produce:	62.0:	Bike	
1	6/2/13	13	8	Produce:Baked Goods:	110.0:10.0:	Car	
72	6/2/13	409	20	Produce:Baked Goods:	135.0:25.0:	Bike	
4	6/2/13	260	20	Produce:Dairy	25.0:375.0	Bike	
25	6/2/13	286	11	Baked Goods:	10.0:	Bike	
6	6/3/13	408	61	Produce:	0.0:		
3	6/3/13	41	66	Produce:	230.0:		
4	6/3/13	332	11	Produce:Baked Goods	25.0:17.0	Bike	
25	6/3/13	40	28	Baked Goods:	7.0:		
69	6/3/13	40	28	Produce:	11.0:		
74	6/3/13	272	15	Produce:	:		
6	6/3/13	350	20	Produce:Baked Goods:	130.0:0.0:	Bike	
2	6/3/13	349	15	Produce:	69.0:	Bike	
122	6/3/13	348	100	Produce:Fresh Prepared Food:Dairy:	0.0:0.0:0.0:		
6	6/3/13	348	100	Produce:Baked Goods:	0.0:0.0:		
1	6/3/13	316	14	Produce:Baked Goods:	0.0:0.0:	Bike	
74	6/4/13	30	15	Produce::	::		
6	6/4/13	423	28	Produce:Baked Goods:	::		
76	6/4/13	416	28	Frozen Prepared Food:	6.0:	Bike	
6	6/4/13	416	15	Produce:Baked Goods:	10.0:52.0:	Bike	
4	6/4/13	264	10	Produce:Baked Goods	20.0:5.0	Bike	
72	6/4/13	356	44	Produce:Baked Goods:	0.0:0.0:		
19	6/4/13	411	28	Frozen Prepared Food::	0.0::		
3	6/4/13	26	66	Produce:	95.0:	Bike	
2	6/4/13	411	35	Produce:	0.0:		
1	6/4/13	32	18	Baked Goods:	40.0:		
1	6/4/13	32	18	Produce:	100.0:	Bike	
2	6/5/13	345	7	Produce	0		
25	6/5/13	53	39	Baked Goods	5	Bike	
69	6/5/13	53	39	Produce	0	Bike	
43	6/5/13	48	28	Frozen Prepared Food	40	Car	
6	6/5/13	348	7	Produce:Baked Goods	54.0:35.0		
74	6/5/13	148	15	Produce	0		
3	6/5/13	52	14	Produce:	0.0:		
6	6/5/13	326	10	Produce:Baked Goods:	:22.0:	Bike	
122	6/5/13	62	28	Produce:Fresh Prepared Food:Dairy:	0.0:0.0:0.0:	Bike	
4	6/5/13	411	37	Produce:	0.0:		
1	6/5/13	293		Produce:Baked Goods:	0.0:25.0:	Car	
74	6/6/13	62	63	Produce:	0.0:		
72	6/6/13	416	10	Produce:Baked Goods:	0.0:72.0:	Bike	
3	6/6/13	336	14	Produce:	128.0:	Bike	
4	6/6/13	32	10	Produce:	100.0:	Bike	
6	6/6/13	289	7	Produce:Baked Goods:	10.5:67.0:	Bike	
2	6/6/13	57	28	Produce:	250.0:	Car	
6	6/6/13	416	63	Produce:Baked Goods	:0.0		
27	6/6/13	256	18	Baked Goods	15	Foot	
1	6/6/13	32	41	Produce:	200.0:		
1	6/6/13	32	41	Baked Goods:	20.0:		
3	6/7/13	31	14	Produce	0		
74	6/7/13	62	8	Produce:	:		
1	6/7/13	67		Baked Goods:	:		
4	6/7/13	279	20	Produce:	30.0:	Bike	
27	6/7/13	67	20	Baked Goods:	10.0:	Bike	
1	6/7/13	408	20	Produce:	92.0:	Bike	
6	6/7/13	281	15	Produce:	0.0:		
6	6/7/13	275	26	Produce:Baked Goods	50.0:10.0	Bike	
122	6/7/13	275	26	Produce:Fresh Prepared Food:Dairy	10.0::	Bike	
24	6/7/13	129	22	Fresh Prepared Food:	:		
25	6/7/13	129	22	Baked Goods:	:		
2	6/7/13	416	8	Produce:	60.0:	Bike	
6	6/7/13	411	7	Produce:	0.0:		
6	6/7/13	411	7	Baked Goods:	0.0:		
6	6/8/13	30	8	Produce:Baked Goods	0.0:120.0	Bike	
6	6/8/13	436	30	Produce:Baked Goods	46.0:10.0	Bike	
3	6/8/13	67	66	Produce:	:		
1	6/8/13	271	26	Produce:Baked Goods:	7.0:4.0:	Bike	
72	6/8/13	62	26	Produce:Baked Goods:	215.0:35.0:	Bike	
33	6/8/13	416	20	:	:		
55	6/8/13	65	30	Produce::	35.0::	Bike	
76	6/8/13	271	28	Frozen Prepared Food:	0.0:	Bike	
6	6/8/13	411	28	Produce:Baked Goods:	::		
24	6/8/13	411	28	Fresh Prepared Food::	::		
2	6/8/13	101	29	Produce:	105.0:	Bike	
4	6/8/13	29	22	Produce:	95.0:	Bike	
74	6/8/13	52		Produce:	6.0:	Bike	
33	6/8/13	67		Produce:	50.0:	Bike	
25	6/8/13	102	29	Baked Goods:	0.0:		
6	6/8/13	141		Produce:Baked Goods:	0.0:0.0:		
74	6/9/13	416	18	Produce::	81.0::	Bike	
4	6/9/13	260	20	Produce:Baked Goods	60.0:20.0	Bike	
3	6/9/13	52	9	Produce:	72.0:	Bike	
25	6/9/13	286	11	Baked Goods:	0.0:		
1	6/9/13	32	8	Produce:Baked Goods:	0.0:0.0:		
72	6/9/13	273	20	Produce:Baked Goods:	190.0:70.0:	Bike	
6	6/9/13	30	20	Produce:Baked Goods:	15.0:140.0:	Bike	
6	6/10/13	211	100	Produce:Baked Goods:	40.0:40.0:	Bike	
6	6/10/13	408	61	Produce:	0.0:		
122	6/10/13	211	100	Produce:Baked Goods:Fresh Prepared Food:Dairy	8.0:2.0::	Bike	
74	6/10/13	272	15	Produce:	:		
25	6/10/13	40	28	Baked Goods:	7.0:		
69	6/10/13	40	28	Produce:	0.0:		
4	6/10/13	332	11	Produce:Fresh Prepared Food	65.0:10.0	Bike	
3	6/10/13	41	66	Produce:	100.0:	Bike	
2	6/10/13	349	15	Produce	33		
6	6/10/13	350	20	Produce:Baked Goods:	0.0:0.0:	Bike	
1	6/10/13	316	14	Produce:Baked Goods	0.0:0.0		
6	6/11/13	211	15	Produce:Baked Goods:	70.0:10.0:	Bike	
2	6/11/13	3	35	Produce:	50.0:	Bike	
4	6/11/13	264	10	Produce:Baked Goods	30.0:5.0	Bike	
72	6/11/13	356	44	Produce:Baked Goods:	175.0:50.0:	Bike	
3	6/11/13	26	66	Produce:	21.0:	Bike	
1	6/11/13	42	18	Produce:Baked Goods:	80.0:50.0:	Bike	
74	6/11/13	411	15	Produce:	35.0:	Bike	
36	6/11/13	30	14	Produce:Produce	15.0:15.0	Car	
6	6/11/13	411	28	Produce:Baked Goods:	:0.0:		
76	6/11/13	438	28	Frozen Prepared Food:	10.0:	Bike	
19	6/11/13	411	26	Frozen Prepared Food:	0.0:		
2	6/12/13	345	7	Produce	50	Bike	
69	6/12/13	53	39	Produce	0		
25	6/12/13	53	39	Baked Goods	5	Bike	
4	6/12/13	411	37	Produce:	0.0:		
6	6/12/13	71	7	Produce:Baked Goods:	15.0:0.0:	Bike	
74	6/12/13	148	15	Produce	0		
1	6/12/13	293		Produce:Baked Goods:	120.0:8.0:	Car	
122	6/12/13	116	28	Produce:Fresh Prepared Food:Dairy:	5.0:8.0::	Bike	
3	6/12/13	52	14	Produce:	172.0:	Bike	
43	6/12/13	48	28	Frozen Prepared Food	0		
6	6/12/13	326	10	Produce:Baked Goods:	:5.0:	Bike	
72	6/13/13		10	Produce:Baked Goods:	::		
3	6/13/13	336	14	Produce	0		
1	6/13/13	58	41	Produce:Baked Goods:	100.0:20.0:	Bike	
36	6/13/13	416	14	Produce:::	:::		
6	6/13/13	211	63	Produce:Baked Goods:	110.0::	Bike	
6	6/13/13	289	7	Produce:Baked Goods:	0.0:0.0:		
2	6/13/13	57	28	Produce:	110.0:	Bike	
4	6/13/13	438	10	Produce:	63.0:	Bike	
74	6/13/13	211	63	Produce:	40.0:	Bike	
27	6/13/13	256	18	Baked Goods	30	Foot	
74	6/14/13	65	8	Produce:	42.0:	Bike	
24	6/14/13	129	22	Fresh Prepared Food:	0.0:		
25	6/14/13	129	22	Baked Goods:	0.0:		
6	6/14/13	275	26	Produce:Baked Goods:	140.0:15.0:	Bike	
1	6/14/13	408	20	Produce:Baked Goods	:		
6	6/14/13		15	Produce:	:		
6	6/14/13	116	7	Produce:Baked Goods:	0.0:0.0:30.0	Bike	
4	6/14/13	279	20	Produce:	21.0:	Bike	
122	6/14/13	275	26	Produce:Fresh Prepared Food:Dairy:	4.0:::		
2	6/14/13	62	8	Produce	75	Bike	
3	6/14/13	31	14	Produce	36.6	Bike	
135	6/14/13	356	28	Frozen Prepared Food:	20.0:	Bike	
27	6/14/13	65	20	Baked Goods:	20.0:	Bike	
1	6/14/13	62		Baked Goods	0	Bike	
33	6/15/13	211		Produce:Baked Goods	40.0:10.0	Bike	
6	6/15/13	427		Produce:Baked Goods:	42.0:5.0:	Bike	
24	6/15/13	86	28	Fresh Prepared Food:	0.0:	Bike	
6	6/15/13	86	28	Produce:Baked Goods:	300.0:1.0:	Bike	
4	6/15/13	29	22	Baked Goods	15	Bike	
1	6/15/13	427	26	Produce:Baked Goods:	:184.0:	Bike	
6	6/15/13	65	8	Produce:Baked Goods::	:50.0::	Bike	
74	6/15/13	211		Produce:	1.0:	Bike	
76	6/15/13	211	26	Frozen Prepared Food:	5.0:	Bike	
6	6/15/13	211	30	Produce:	0.0:		
33	6/15/13	211	20	Produce	35	Bike	
72	6/15/13	62	26	Produce:Baked Goods	215.0:	Bike	
55	6/15/13	62	18	Produce	0	Bike	
3	6/15/13	394	66	Produce:	74.0:	Bike	
25	6/15/13	102	29	Baked Goods:	0.0:		
2	6/15/13	211	29	Produce:	175.0:	Bike	
1	6/16/13	427	8	Produce:Baked Goods:	105.0:100.0:	Bike	
2	6/16/13	458	12	Produce:Produce:Baked Goods	35.0:55.0:50.0	Bike	
74	6/16/13	411	18	Produce:	154.0:	Bike	
3	6/16/13	52	9	Produce:	187.0:	Bike	
25	6/16/13	286	11	Baked Goods:	7.0:	Bike	
72	6/16/13		20	Produce:Baked Goods::	0.0:::		
4	6/16/13	260	20	Produce:Baked Goods	20.0:50.0	Bike	
6	6/16/13	273	20	Produce:Baked Goods::	:::		
6	6/17/13	211	100	Produce::	55.0::	Bike	
6	6/17/13	451	61	Produce:	0.0:		
122	6/17/13	211	100	Produce:Fresh Prepared Food:Dairy:	5.0:::	Bike	
74	6/17/13	272	15	Produce	0		
3	6/17/13	41	66	Produce:	85.0:		
4	6/17/13	332	11	Produce:Dairy	85.0:55.0	Foot	
69	6/17/13	40	28	Produce	6		
25	6/17/13	40	28	Baked Goods	7		
6	6/17/13	350	20	Produce:Baked Goods	0.0:0.0	Bike	
2	6/17/13	349	15	Produce	90	Bike	
1	6/17/13	316	14	Produce:Baked Goods	80.0:30.0		
72	6/18/13	427	15	Produce:Baked Goods	100.0:35.0	Bike	
74	6/18/13	411	15	Produce	80		
6	6/18/13	411	28	Produce:Baked Goods	:50.0		
76	6/18/13	274	26	Frozen Prepared Food:	0.0:		
2	6/18/13	3	15	Produce:	89.0:	Bike	
1	6/18/13	42	18	Produce:Baked Goods:	120.0:30.0:	Bike	
3	6/18/13	26	66	Produce:	0.0:		
6	6/18/13	434	15	Produce:Baked Goods:	0.0:0.0:		
4	6/18/13	264	10	Produce:	20.0:	Bike	
72	6/18/13	356	44	Produce:Baked Goods:	205.0:30.0:	Bike	
19	6/18/13	411	26	Frozen Prepared Food	0		
1	6/19/13	293		Produce:Baked Goods	0.0:15.0	Bike	
69	6/19/13	53	39	Produce	0	Bike	
122	6/19/13	28	28	Produce:Fresh Prepared Food:Dairy:	0.0:0.0:0.0:		
6	6/19/13	326	10	Produce:Baked Goods:	0.0:0.0:	Bike	
6	6/19/13	438	7	Produce:Baked Goods	42.0:10.0	Bike	
3	6/19/13	52	14	Produce	115	Bike	
4	6/19/13	411	37	Produce	0		
43	6/19/13	48	28	Frozen Prepared Food	40	Bike	
2	6/19/13	345	7	Produce	50		
25	6/19/13	53	39	Baked Goods	5	Bike	
74	6/19/13	148	15	Produce	0		
1	6/20/13	58	41	Produce:Baked Goods:	200.0:0.0:	Bike	
72	6/20/13	438	10	Produce:Baked Goods	55.0:5.0	Bike	
3	6/20/13	336	14	Produce	181	Bike	
6	6/20/13	427	7	Produce:Baked Goods	:15.0	Bike	
6	6/20/13	62	63	Produce:Baked Goods	55.0:	Bike	
74	6/20/13	274	63	Produce	20		
4	6/20/13	32	10	Produce	0		
36	6/20/13	416	14	Produce	60	Bike	
2	6/20/13	57	28	Produce	120	Bike	
27	6/20/13	256	18	Baked Goods	15	Foot	
74	6/21/13	411	8	Produce	40	Bike	
1	6/21/13	14		Baked Goods			
6	6/21/13	116	7	Produce:Baked Goods:Dairy	5.0:65.0:30.0	Bike	
1	6/21/13	408	20	Produce	55	Bike	
2	6/21/13	273	8	Produce:Baked Goods	20.0:50.0	Bike	
4	6/21/13	279	20	Produce	37	Bike	
6	6/21/13	448	15	Produce	84		
3	6/21/13	31	14	Produce	76.4	Bike	
135	6/21/13	356	28	Frozen Prepared Food	5	Bike	
27	6/21/13	41	20	Baked Goods	25		
24	6/21/13	129	22	Fresh Prepared Food	0		
25	6/21/13	129	22	Baked Goods	0		
6	6/21/13	275	26	Produce:Baked Goods	50.0:20.0	Bike	
122	6/21/13	275	26	Produce:Fresh Prepared Food:Dairy	5.0::	Bike	
33	6/22/13	32	20	Produce			
6	6/22/13	86	28	Produce:Baked Goods	0.0:	Bike	
6	6/22/13	411	8	Produce:Baked Goods	:		
1	6/22/13	427	26	Produce:	110.0:	Bike	
3	6/22/13	394	66	Produce	72	Car	
76	6/22/13	28	26	Frozen Prepared Food	18	Car	
6	6/22/13	434	30	Produce:Baked Goods	178.1:42.4	Bike	
74	6/22/13		18	Produce	2	Bike	
72	6/22/13	62	26	Produce:Baked Goods	300.0:	Bike	
6	6/22/13	141		Produce:Baked Goods	0.0:0.0		
24	6/22/13	86	28	Fresh Prepared Food	0		
25	6/22/13	102	29	Baked Goods	0		
55	6/22/13	411	18	Produce	70	Bike	
33	6/22/13	32	20	Produce	20	Bike	
4	6/22/13	29	22	Produce	0		
1	6/22/13	65	18	Produce	150	Bike	
2	6/22/13	440	29	Produce			
6	6/23/13	211	20	Produce:Baked Goods	0.0:0.0		
1	6/23/13	434	8	Produce:	118.8:	Bike	
2	6/23/13	458	12	Produce:Produce:Baked Goods	15.0:190.0:1.0	Bike	
72	6/23/13	273	20	Produce:Produce:Produce:Baked Goods	200.0:100.0:40.0:60.0	Bike	
6	6/24/13	451	61	Produce	0		
69	6/24/13	40	28	Produce	7		
4	6/24/13	332	11	Produce:Baked Goods:Fresh Prepared Food	12.0:30.0:19.0		
2	6/24/13	349	15	Produce	0		
3	6/24/13	41	66	Produce	45		
74	6/24/13	272	15	Produce	0		
122	6/24/13	211	100	Produce:Fresh Prepared Food:Dairy	10.0::	Bike	
6	6/24/13	211	100	Produce:Baked Goods	120.0:0.0	Bike	
6	6/24/13	350	20	Produce:Baked Goods	80.0:0.0	Bike	
1	6/24/13	316	14	Produce:Baked Goods	60.0:0.0	Bike	
25	6/24/13	40	28	Baked Goods	8		
74	6/25/13	411	15	Produce	30		
3	6/25/13	427	66	Produce	40	Bike	
1	6/25/13	42	18	Produce:Baked Goods	100.0:30.0	Bike	
2	6/25/13	3	15	Produce	200	Car	
72	6/25/13	356	44	Produce:Baked Goods	185.0:40.0	Bike	
6	6/25/13	427	8	Baked Goods:	43.0:	Bike	
4	6/25/13	264	10	Produce:Baked Goods:Baked Goods	40.0:5.0:5.0	Bike	
76	6/25/13	274	26	Frozen Prepared Food	0		
6	6/25/13	411	28	Produce:Baked Goods	:65.0		
19	6/25/13	411	26	Frozen Prepared Food	0		
3	6/26/13	52	14	Produce	94	Bike	
43	6/26/13	48	28	Frozen Prepared Food	30	Bike	
6	6/26/13	326	10	Produce:Baked Goods	0.0:0.0	Bike	
6	6/26/13	438	7	Produce:Baked Goods	:0.0		
4	6/26/13	411	37	Produce	0		
25	6/26/13	53	39	Baked Goods	5	Bike	
69	6/26/13	53	39	Produce	0	Bike	
74	6/26/13	148	15	Produce	0		
3	6/27/13	48	14	Produce			
1	6/27/13	58	41	Produce:Baked Goods	175.0:15.0	Bike	
36	6/27/13	48	14	Produce			
72	6/27/13	416	10	Produce:Baked Goods	:		
6	6/27/13	99	7	Produce:Baked Goods	150.0:	Bike	
74	6/27/13	274	63	Produce	20		
6	6/27/13	427	63	Produce:Baked Goods	53.0:50.0	Bike	
4	6/27/13	32	10	Produce	0		
2	6/27/13	57	28	Produce	100	Car	
27	6/27/13	256	18	Baked Goods	15	Foot	
122	6/28/13	411	26	Produce:Fresh Prepared Food:Dairy	0.0:0.0:0.0		
6	6/28/13	411	26	Produce:Baked Goods	:		
4	6/28/13	279	20	Produce	76	Bike	
1	6/28/13	408	20	Baked Goods			
6	6/28/13	448	15	Produce	130	Bike	
25	6/28/13	129	22	Baked Goods	5	Bike	
24	6/28/13	129	22	Fresh Prepared Food	0		
1	6/28/13	408	20	Produce:Baked Goods	73.0:20.0	Car	
3	6/28/13	31	14	Produce	0	Bike	
135	6/28/13	356	28	Frozen Prepared Food	2	Bike	
2	6/28/13	71	8	Produce:Baked Goods	60.0:5.0	Bike	
6	6/28/13	116	7	Produce:Baked Goods	0.0:80.0	Bike	
74	6/28/13	211	8	Produce	0		
3	6/29/13	62	66	Produce	0		
1	6/29/13	427	26	Baked Goods:	10.0:	Bike	
72	6/29/13	62	26	Produce:Baked Goods	:125.0	Bike	
55	6/29/13	427	18	Produce	100	Bike	
6	6/29/13	427	8	Produce:Baked Goods	100.0:30.0	Bike	
25	6/29/13	102	29	Baked Goods	0		
74	6/29/13	411	18	Produce	40	Bike	
33	6/29/13	411	20		0		
6	6/29/13	423	30	Produce	15		
4	6/29/13	29	22	Produce	0		
6	6/29/13	86	28	Produce:Baked Goods	0.0:0.0		
76	6/29/13	62	26	Frozen Prepared Food	0	Bike	
33	6/29/13	67	20	Produce	80	Bike	
6	6/29/13	356		Produce:Baked Goods	0.0:0.0		
24	6/29/13	86	28	Fresh Prepared Food	0		
2	6/29/13	440	29	Produce		Car	
1	6/30/13	427	8	Produce:Baked Goods	95.0:60.0	Bike	
2	6/30/13	458	12	Produce	35	Bike	
6	6/30/13	273	20	Produce:Baked Goods	40.0:100.0	Bike	
3	6/30/13	52	9	Produce	134	Bike	
4	6/30/13	260	20	Produce:Baked Goods	100.0:50.0	Car	
74	6/30/13	416	18	Produce	26.6	Bike	
25	6/30/13	286	11	Baked Goods	7	Bike	
72	6/30/13	273	20	Produce:Produce:Baked Goods:Fresh Prepared Food	190.0:190.0:60.0:20.0	Bike	
122	7/1/13	211	28	Produce:Fresh Prepared Food:Dairy	2.0::	Bike	
6	7/1/13	211	28	Produce:Baked Goods	600.0:	Bike	
1	7/1/13	316	14	Produce:Baked Goods	0.0:0.0		
25	7/1/13	40	28	Baked Goods	5		
69	7/1/13	40	28	Produce	0		
4	7/1/13	332	11	Produce:Baked Goods:Fresh Prepared Food:	5.0:28.0:3.0:50.0		
6	7/1/13	350	20	Produce:Baked Goods	90.0:	Bike	
74	7/1/13	411	15	Produce	34		
2	7/1/13	349	15	Produce	56	Bike	
6	7/1/13	451	61	Produce	0		
3	7/1/13	41	66	Produce	0		
73	7/1/13	65	5		30	Bike	
6	7/2/13	434	28	Produce:Baked Goods	95.0:0.0	Bike	
74	7/2/13	411	15	Produce	7.5	Bike	
72	7/2/13	356	44	Produce:Baked Goods:	220.0:15.0:1.0	Bike	
6	7/2/13	427	8	Produce:	30.0:	Bike	
76	7/2/13	274	26	Frozen Prepared Food	25		
4	7/2/13	264	10	Baked Goods	10	Bike	
2	7/2/13	3	15	Produce	19	Bike	
1	7/2/13	42	18	Produce:Baked Goods	200.0:30.0	Bike	
3	7/2/13	26	66	Produce	0		
74	7/2/13	427	15	Produce	26	Bike	
19	7/2/13	411	26	Frozen Prepared Food	0		
3	7/3/13	395	14	Produce	43	Bike	
25	7/3/13	53	39	Baked Goods	0		
69	7/3/13	53	39	Produce	0		
4	7/3/13	411	37	Produce	0		
6	7/3/13	326	10	Produce:Baked Goods	100.0:0.0	Bike	
2	7/3/13	273	7	Produce	0		
122	7/3/13	480	28	Produce:Fresh Prepared Food:Dairy	15.0::	Bike	
1	7/3/13	30		Produce:Baked Goods	250.0:0.0	Bike	
6	7/3/13	438	7	Produce:Baked Goods	75.0:	Bike	
74	7/3/13	148	15	Produce	0		
43	7/3/13	48	28	Frozen Prepared Food	0		
6	7/4/13	67	28	Produce:Baked Goods	140.0:0.0	Car	
4	7/4/13	447	41	Produce	97	Bike	
1	7/4/13	71	41	Produce:Baked Goods	120.0:15.0	Bike	
3	7/4/13	336	66	Produce	0		
74	7/4/13	274	28	Produce	0		
72	7/4/13	71	8	Produce:Baked Goods	40.0:	Bike	
6	7/4/13	99	28	Produce:Baked Goods	:0.0	Bike	
2	7/4/13	416	28	Produce	0	Bike	
36	7/4/13	28	28	Produce	11		
27	7/4/13	256	18	Baked Goods	30	Foot	
3	7/5/13	31	14	Produce	139	Bike	
135	7/5/13	356	28	Frozen Prepared Food	0		
24	7/5/13	129	22	Fresh Prepared Food	0		
25	7/5/13	129	22	Baked Goods	0		
74	7/5/13	211	15	Produce	15	Bike	
4	7/5/13	279	20	Produce	70	Foot	
2	7/5/13	65	15	Produce	50	Bike	
1	7/5/13	408	20	Produce:Baked Goods	45.0:23.0	Car	
122	7/5/13	275	26	Produce:Fresh Prepared Food:Dairy	::0.0	Bike	
